datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2016-06-30 18:00:00,186420926.1482641,170983891.04938287,165526408.04824525,164268609.714459,161819843.200139,158588668.81057495,154824454.38840675,150803955.97256613,146565880.77392188,142557728.33138692,138189256.6431333,135280493.7735729,132090540.54300462,128318573.50524148,121521027.7044338,87976939.37325652,44856010.19655384,26991076.71779155,20212366.770039205,15461329.470788017,10372115.283819843,4936961.759526389,1993703.1283614808,1355237.4571635684,1564079.610948337,2505997.9290898805,2435417.1947976425,1411818.864525613,677617.0001445488,221469.8402907354,1225.646849729848,3.696781471392561,0.0655218089078859,0.0326069443056069,0.0195262746036372,0.0115454242037565,0.0068080964980208,0.0038636662611518,0.002176453529762,0.0011964464316455,0.0006444127956729,0.0003379114841629,0.0001710467035855,8.475512984711419e-05,3.933245770845602e-05,1.789177883338457e-05,7.0092081943398e-06,2.3249017703269584e-06,1.7077577286789295e-07,5.4242553917916825e-08
2016-06-30 19:00:00,182102463.463392,170044577.22352427,163873650.9862285,161270137.5295592,158108867.71717057,154692939.86467725,150886888.26938698,147035322.57564706,142987346.04613155,139292356.71731925,135533747.3111494,133378201.5399774,131024070.84627391,127632703.9802739,122170241.81848922,87451484.6713411,45018045.648714185,26989244.782886382,20081351.372233868,15314713.32872884,10252916.519340806,4883312.729514221,1973814.8067503204,1333315.6397917022,1538452.8144962755,2458114.886973748,2390363.989177269,1386397.1744766352,664374.2991363539,217194.86025458277,1794.1648105672457,7.901748361661428,0.1012149698418926,0.044250722315592,0.0264879104538899,0.0156693073048182,0.0092443226992514,0.0052485336633603,0.0029578341955578,0.0016265997329784,0.0008764735687509,0.0004598116400547,0.0002328559325093,0.0001154361082547,5.359070651435954e-05,2.4387241259763664e-05,9.55595298968626e-06,3.170123704079948e-06,2.315422959159043e-07,7.501320243291535e-08
2016-06-30 20:00:00,179801670.67380306,168873779.12720752,162347796.6543822,159432761.6493598,156011994.83216122,152383726.25486088,148426946.87207004,144489404.56631976,140421817.6739626,136750791.02689132,133052351.89128552,130966032.3345022,128862000.19384308,126780472.35453984,121239932.14999372,88003106.04602444,44969432.7898302,26885523.721360628,19934269.271099176,15172532.51988678,10137353.023335682,4818331.313384032,1943327.47634522,1308230.7938644444,1510393.287484541,2413705.98087451,2348170.872986807,1360861.4978392622,650973.6115580625,212721.3831688641,2132.976034667272,11.236746526482165,0.1161225022946633,0.0433131037888306,0.025891130073203,0.0153174842242364,0.0090374837229906,0.0051310774687057,0.0028916379163793,0.0015900687096238,0.0008567858784482,0.0004495015667235,0.0002276376796206,0.000112854089217,5.238589555840902e-05,2.38374030523624e-05,9.336723392944687e-06,3.0956489559595345e-06,2.233575673473303e-07,7.465436530748961e-08
2016-06-30 21:00:00,178024811.54950604,167659304.6033524,160863650.2509374,157712471.94186053,154121522.87362036,150384540.44971532,146377658.12769318,142433478.70734495,138394366.66298646,134764803.86453307,131116563.80378614,129060336.1188749,126991890.91885756,125034979.03934726,120639727.41631128,106222110.0579823,45006224.79923593,26763609.467715006,19784597.31818685,15031692.720934091,10023009.215130152,4751570.562162804,1911051.662303772,1282813.32759127,1482147.0518468288,2370422.917027093,2306955.791119021,1335574.8533596955,637715.4323229594,208273.5948364967,2411.0284058541115,14.522710071004296,0.1335005343334222,0.0424095349031969,0.0253039927205069,0.0149711925878901,0.0088338881127706,0.0050152991886863,0.0028263599424235,0.0015540125767896,0.0008373385318628,0.0004393053618194,0.0002224684913622,0.0001102931622872,5.1187240971072485e-05,2.328955383739707e-05,9.11667386573029e-06,3.0200573249939524e-06,2.1394408920840606e-07,7.429079340753594e-08
2016-06-30 22:00:00,175991307.89556244,165664000.88084462,158774288.29888472,155556967.82027283,151980000.12056562,148315516.87865826,144411925.9622349,140569859.01941398,136627756.5636673,133073693.06646964,129481656.75087053,127438689.130795,125335445.98221472,123212748.5412144,120073603.4507752,114659205.05074036,45986282.24499368,26853298.291915733,19673864.95121638,14885576.614267314,9904578.577344716,4708850.927868161,1900500.381026886,1264977.8639252265,1459696.409504572,2321896.639773143,2261454.402910909,1311529.732661451,625470.2320615462,204489.23914311387,3097.404764769796,24.6310183154289,0.2084438042203112,0.0418065619523447,0.0247374748146201,0.0146354508336184,0.0086359889873581,0.0049024973242022,0.0027626153429383,0.0015187238645565,0.0008182637941267,0.0004292867200355,0.0002173786176397,0.0001077677847022,5.0001379816624906e-05,2.2746517940262587e-05,8.897030750267155e-06,2.9437646465211658e-06,2.035001362855383e-07,7.392898972414964e-08
2016-06-30 23:00:00,173709952.0362364,163580437.14635187,156483060.94524154,153105390.2195024,149467285.71866,145819845.55854467,141986525.70493636,138234438.98925412,134383656.7351957,130908929.77982467,127382216.9047108,125356947.09634508,123251847.93297954,121189923.1979968,118431117.94340172,111853366.84517533,50491811.51834072,30750429.09536306,20079272.11146729,14738574.956297675,9771010.325345589,4795208.3812602265,2017411.913158606,1298154.2700045928,1473299.6285170862,2232572.276281539,2178239.0323742367,1294671.6398373798,621012.8374811572,206759.02648256093,8406.39499937571,199.4801907540937,4.15865649163159,0.1036010252031087,0.0249879517953204,0.0143681523238201,0.0084693277214113,0.0048064423246838,0.0027068070164361,0.0014870914914242,0.0008007176286528,0.0004199563330271,0.000212585821149,0.000105378776874,4.8867649652562186e-05,2.22228763942518e-05,8.682764988748674e-06,2.8678970195413536e-06,1.923810878375635e-07,7.35689456694865e-08
2016-07-01 00:00:00,171568843.67821553,161961679.26200852,154502255.27859578,150828340.58421206,146995688.07630557,143235880.98643002,139352195.9298937,135580534.72179008,131718240.38441992,128206826.46090262,124606360.36273122,122393221.38577832,119933386.61199702,117091162.8237394,112606336.3974151,102706933.84737816,60791968.90273981,38909884.78689458,23052144.9404784,14992263.212986996,9716687.93081853,5193475.79292868,2470184.3357427088,1517115.7973810532,1574471.2751536183,2038183.217461358,1977551.5484954452,1285891.823065583,645513.4537668817,235033.45327886112,34005.22384572504,3243.082368319178,298.6987216736849,23.04638461514072,1.4184496374440092,0.0865452247385951,0.0118014000114466,0.0049523085799942,0.0027050533041587,0.0014786288952241,0.0007929888395056,0.0004150977071778,0.0002097986606044,0.0001039474969936,4.812357725982091e-05,2.184994712635228e-05,8.519641155187537e-06,2.801960567594637e-06,1.828604638306925e-07,7.321065269739146e-08
2016-07-01 01:00:00,169392788.6847244,160969482.4452781,152911601.52017882,148751489.16054258,144563014.8409769,140559620.3163808,136529251.04928702,132683467.31549191,128805438.49068892,125311485.46965526,121761747.11590332,119597073.74184774,117226568.19516715,114532736.5844425,110376893.49882714,101407491.15857369,68525730.5561011,47338640.64786238,26643536.290239826,15849682.175212022,9878578.453104924,5521772.996230137,2842342.907917856,1739141.9371354668,1639621.2135383796,1902459.22473184,1820821.8697562085,1254832.415147585,662208.848217868,260273.15770501064,56166.96510980175,8667.488987556302,1179.589350646083,123.08742716050187,9.586268920265658,0.6084746318200417,0.0403784720804816,0.0063426806558058,0.0027523104495125,0.0014702248352418,0.0007847029997786,0.0004098612964736,0.0002068417769842,0.0001024128382,4.733728914925028e-05,2.1459492834179644e-05,8.349140257758328e-06,2.733151972716106e-06,1.726499063913486e-07,7.285410230321623e-08
2016-07-01 02:00:00,167876943.1280217,160281385.41218585,151808657.453422,147312277.22431573,142879078.66713452,138710481.33261016,134584486.93267733,130696665.93535164,126821434.31925564,123358956.57081293,119869688.10393807,117774926.01427533,115531708.28804928,113080488.02037288,109432164.64710449,101592741.87755038,73686474.80689201,53957553.36470408,29759690.58373777,16917425.659702793,10178169.86965954,5778448.938799441,3106882.65010322,1908032.734510447,1679766.6096717755,1812739.296757847,1709714.3049606278,1217494.876865221,667775.3808203804,277540.0889940799,72231.63279187246,14004.792490243006,2374.544071634239,299.9788963333194,27.565495259002443,1.947254052470512,0.1230831943667893,0.0106765190021203,0.0029211442926448,0.0014609285716722,0.0007741598219893,0.0004035088184863,0.0002033827689191,0.000100628500485,4.6448540932060585e-05,2.1028880500696577e-05,8.163878205795887e-06,2.6603890545419595e-06,1.6146298488696421e-07,7.249928602356812e-08
2016-07-01 03:00:00,166815176.40472868,159781066.2886965,151009603.01003247,146272931.8416031,141667492.7282449,137385702.5982803,133197745.72279777,129287024.866084,125421231.91395094,121989143.9422971,118551046.86835665,116515502.1389532,114367199.19033636,112110480.52017796,108880707.4285356,101960827.7407431,78330739.79071178,62580514.48605799,32883571.22055297,17977352.98937162,10517692.529047891,5982983.343546023,3290727.6168806623,2025284.2328874115,1702877.865982917,1748967.962656794,1628392.420554207,1181513.9331968585,665835.3130267314,287810.9307756496,83140.45551589353,18283.364702867235,3515.5549384312258,503.1162720650067,51.8520534044874,3.986428695456606,0.26127252747515,0.0183423565423816,0.0032404667283678,0.0014526940635171,0.0007616428312633,0.0003962056438642,0.0001994981979104,9.8641155549015e-05,4.547666317048466e-05,2.056620430950757e-05,7.967025964456254e-06,2.584748332464283e-06,1.4953122476270344e-07,7.214619543609602e-08
