datetime,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5
2016-06-30 18:00:00,5.883528781147289,5.883513574917274,5.883496742465439,5.883487267575111,5.883477235338292,5.883467142392023,5.883456452043949,5.883445723825209,5.883434358286545,5.883423673395957,5.883412392832027,5.883405766748569,5.883398926151618,5.784977407534575,5.818241473292642,5.781641803157106,5.773394625568049,5.757896864099727,5.741931332609032,5.727322787480672,5.7613890995688735,5.845030694511037,5.929833808809248,6.012965544645738,6.016333413024478,5.939520522693415,5.861543768884252,5.784545866571692,5.794317446002881,5.891188641700992,5.988748066970886,6.0856937024415805,6.09215472026491,6.008248403265725,5.923750474115102,5.839483373270867,5.821577898551322,5.870125289467606,5.918874910584751,5.967554192599565,5.985437457501267,5.972499940773072,5.959500010163174,5.9465113821818845,5.940010933402458,5.940000008894995,5.940000000007698,5.940000000000412,5.940000000000253,5.940000000000164
2016-06-30 19:00:00,5.874908099820664,5.874892915871167,5.874876108082625,5.874866647075123,5.874856629537768,5.874846551379916,5.8748358766955855,5.874825164196077,5.87481381531046,5.874803146075621,5.874791882040232,5.874785265665462,5.87477843509151,5.875207243345184,5.812730916858932,5.782033799536183,5.771055560632069,5.756164427575844,5.740491931943623,5.726691058666769,5.7608562684818025,5.8443143134609,5.9294166774867865,6.012039741495897,6.015437808494139,5.93904748525051,5.861094240198683,5.784615401548638,5.794480692656763,5.891128666427608,5.988745395109475,6.0854253352600445,6.09187630421391,6.008246441484724,5.923751151409249,5.839621089690263,5.821706014334127,5.870125785717962,5.918874740954766,5.967502134293451,5.985387839154273,5.972499803878828,5.959500035095341,5.94652129300177,5.940020715639199,5.940000032459101,5.940000000038484,5.940000000000588,5.940000000000342,5.940000000000228
2016-06-30 20:00:00,5.869626306141681,5.869611135843203,5.869594343165582,5.869584890663932,5.869574882132771,5.869564813035613,5.86955414794828,5.869543445079768,5.869532106397284,5.869521446754543,5.869510192846005,5.86950358241964,5.869496757986664,5.869925180723377,5.810078714817631,5.830717844163305,5.768806834049309,5.754436813924976,5.739043579527543,5.725708237660987,5.7600417208953365,5.843596774115677,5.929010543045262,6.011453835839199,6.014842420172946,5.9385836825909815,5.860648447409225,5.78451499411467,5.794501596189786,5.891069234266156,5.988742838585178,6.085254580086436,6.091703414318383,6.008244730719784,5.923751851045801,5.839728218300036,5.821810488517115,5.870126378759522,5.918874520393272,5.967455807087605,5.985342144851026,5.972499605661056,5.959500072691494,5.946530765929555,5.940030156135719,5.940000069290134,5.94000000011204,5.940000000000677,5.940000000000329,5.940000000000228
2016-06-30 21:00:00,5.863946306876493,5.863931151258217,5.8639143748307605,5.863904931476234,5.863894932630264,5.8638848732769056,5.863874218510109,5.863863525998694,5.863852198288579,5.863841548961105,5.863830305942901,5.863823701913401,5.863816884084387,5.864244892239198,5.808589158616906,5.85536338027681,5.76691606171647,5.752712763002018,5.737596334761739,5.724661467426131,5.759176427700719,5.842883647641816,5.928610357361066,6.0109410018794165,6.014313088842274,5.938126419684845,5.860207936998565,5.784381443746802,5.794493793764185,5.89101093834554,5.988740066041318,6.085105762375084,6.091554415014723,6.008242961824678,5.923752648415977,5.8398282051389945,5.82190938552452,5.870127093034877,5.918874242356405,5.967410876907044,5.985297426536481,5.972499345621675,5.959500123012643,5.946540123921538,5.940039504433585,5.940000119325543,5.9400000002476085,5.940000000000917,5.94000000000032,5.940000000000228
2016-06-30 22:00:00,5.857048962797124,5.857033825005325,5.857017068310791,5.857007636063812,5.856997648978775,5.856987601457522,5.856976959223172,5.8569662792885975,5.8569549649024655,5.85694432810104,5.8569330983072,5.856926502045552,5.856919692235866,5.857347196955047,5.857347196955048,5.857347196955047,5.766447295593975,5.755222394435418,5.736200136984916,5.724310769852183,5.75889835808403,5.842202717068067,5.928171835817976,6.009737759542613,6.013170614168112,5.937661379171678,5.859786786891749,5.784623356067136,5.794800443579796,5.89095819373659,5.9887332433048295,6.084744378372641,6.09117513441462,6.008238088643828,5.923754497949426,5.839995204447293,5.822060226638466,5.87012840574261,5.918873765045452,5.967353496206222,5.985244223018968,5.972498966539407,5.959500194285098,5.94655040016632,5.94004955883247,5.940000187010222,5.940000000477737,5.940000000001438,5.940000000000312,5.940000000000228
2016-06-30 23:00:00,5.85312832869973,5.853113201040975,5.85309645556316,5.853087029630009,5.853077049230199,5.853067008434628,5.853056373324055,5.853045700538494,5.853034393726067,5.853023764044781,5.853012541768022,5.853005949921829,5.852999144670543,5.8534263632235,5.8534263632235,5.853426363223499,5.771083862222132,5.764072118947147,5.735603485514489,5.727235188164958,5.76165715205912,5.841798741855149,5.927275193695052,6.004045061596564,6.007715006116859,5.936959594586742,5.859580566751456,5.788145871944075,5.798091027508759,5.89100750748544,5.988642200453227,6.081819018510531,6.087831304158878,6.00813977539898,5.923784105093169,5.841254450504685,5.823129620956519,5.870146710139675,5.918868363407689,5.967020922912073,5.984987531803096,5.972496236235909,5.959500607399961,5.946588326640764,5.9400826306406165,5.940000481858643,5.940000001801247,5.940000000005448,5.9400000000003095,5.940000000000228
2016-07-01 00:00:00,5.848189901429735,5.848174786534555,5.8481580551853085,5.848148637205046,5.848138665225944,5.848128632902037,5.848118006764565,5.848107342983894,5.848096045711302,5.848085424998538,5.848074212190288,5.848067625905795,5.8480608263962655,5.848487684494501,5.8484876844945,5.848487684494501,5.783690146566743,5.773286073958214,5.73973980837064,5.73744417727825,5.771622337163087,5.842960311038246,5.923287390476828,5.986104568760736,5.989902060465933,5.9337848183060125,5.861398254354636,5.803145302445626,5.812545572075897,5.892560541665893,5.987216607755306,6.067268357774361,6.07117323918429,6.006147555114913,5.924349850201375,5.848635233223449,5.829818518900082,5.870617064877293,5.91874689211316,5.964755548306798,5.983169548213813,5.972425601524937,5.959509001807307,5.946870107284938,5.940331261539363,5.940007333301885,5.940000115933808,5.940000001519092,5.940000000017552,5.940000000000228
2016-07-01 01:00:00,5.84362210039109,5.8436069973015865,5.843590279020567,5.843580868396334,5.84357090420597,5.843560879717933,5.843550261880137,5.843539606428544,5.843528317979826,5.843517705562502,5.843506501512153,5.84349992037196,5.843493126173272,5.843919650868711,5.843919650868711,5.843919650868711,5.79227174366284,5.780277800521918,5.745728575931499,5.74606379674639,5.779711740609335,5.844506888172035,5.9178579008364345,5.97152267669774,5.9755650182834215,5.92926495710217,5.864293718205259,5.815415080104094,5.824522773194713,5.895201055302332,5.984716999566924,6.054984096393964,6.0580633217388025,6.002710972801715,5.925256531079993,5.854859785494576,5.835667904496219,5.871516784501831,5.918542802853277,5.9628272992329,5.981550046207582,5.9722881362781175,5.959522570616329,5.947114556545008,5.9405492481813065,5.940020129208664,5.940000470983745,5.94000000820888,5.940000000115072,5.940000000000228
2016-07-01 02:00:00,5.839345267840657,5.83933017580481,5.839313469759571,5.839304066022791,5.839294109125023,5.839284091973713,5.839273481906904,5.839262834253827,5.839251554066904,5.839240949416598,5.8392297535662765,5.839223177242691,5.839216388016544,5.839642600546912,5.839642600546912,5.839642600546912,5.797174092875494,5.790997675524983,5.7509795817628095,5.752418786003659,5.785330460733506,5.845494392958388,5.912994576154345,5.961010744194478,5.965326571513104,5.925279076236516,5.866766229901723,5.824057031745665,5.833031316366455,5.897665940437943,5.9822995613971806,6.046254713733968,6.049068921948877,5.999520876377046,5.926012362128972,5.859276738703071,5.839919465815772,5.872429869030013,5.918365205868398,5.961465695388987,5.980366728007949,5.972145210583247,5.95953411597726,5.947288403059922,5.940705443203113,5.940033156094313,5.940000967301075,5.940000020043646,5.940000000319522,5.940000000000228
