datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2016-06-30 18:00:00,186420926.1951301,187450351.29732177,177665945.68121,171691390.76791123,166260876.96653798,161554542.86282134,156874046.57121918,152453806.2398518,147664134.1061441,143020056.39841047,138420000.9308287,135541864.4907572,132340631.86525574,129069536.38952598,123816077.16769318,88436899.13330774,43944901.406001575,26580976.50360274,20149503.78534723,15478355.366722424,10385572.84059237,4886165.849743383,1946541.9618485572,1340063.0614779508,1551392.1991859332,2519723.843639143,2446731.931905818,1409532.2235520305,675681.7206648332,219938.17664163176,0.1514538487864637,0.0903153953592264,0.0540938421081464,0.0325380412927418,0.0195080384400995,0.0115361203386036,0.0068033288119619,0.0038611139710451,0.0021751860192019,0.0011958287263836,0.0006441166590861,0.0003377642001228,0.0001709760923848,8.472084507847644e-05,3.931729714060465e-05,1.7885190534896646e-05,7.0066936139272535e-06,2.324084814517543e-06,1.7071386836513669e-07,5.4242553917916825e-08
2016-06-30 19:00:00,182102463.47329876,179412454.77024132,170208369.02862993,165420230.69017485,160656879.46285123,156145120.3857754,151642853.15423265,147382660.94173586,143126093.55489084,139344111.57871374,135563499.71553728,133437042.33326276,131311977.4500218,127923409.4443221,123364970.07772131,87641071.39810985,44600956.02252456,26796734.85613684,20049678.30835709,15321505.57045165,10258301.586037694,4861448.986089086,1953854.023966734,1326745.7594956958,1533218.6233719322,2463838.2073887265,2395205.0478275465,1385424.2830543371,663503.3885393392,216479.66791777004,1197.0249579884817,3.645172177968343,0.084459194525565,0.0441738584315029,0.026474162795786,0.0156618458412827,0.0092402336466681,0.005246275350259,0.0029566388126406,0.0016259817920043,0.0008761540108134,0.0004596459603937,0.0002327736075417,0.0001153954704067,5.35722242019151e-05,2.437903158838337e-05,9.552758760989912e-06,3.169087189183472e-06,2.314545304113699e-07,7.501320243291535e-08
2016-06-30 20:00:00,179801670.42677847,175838507.63514206,166909419.79938048,162269898.18069017,157631237.55074102,153225189.5471651,148819806.17880344,144646710.52415553,140473932.75602898,136764940.7347978,133056027.12788138,130969782.24401528,128883598.0178265,127029920.09196933,121787488.01921754,88119921.69219522,44763553.51913892,26795144.901549097,19919128.61126837,15175457.808744058,10139700.13273185,4808253.575912636,1934238.3539605185,1305166.0215544011,1507952.5045591143,2416481.7351604565,2350637.568301054,1360344.9300359937,650483.1123194364,212292.48731893525,1752.1502730445984,7.718323756417132,0.0988843752599168,0.0432339771521308,0.0258811234484519,0.0153118006146425,0.0090342199598395,0.0051292359056827,0.0028906271042016,0.0015895299337725,0.0008564977178425,0.000449349625286,0.0002275611198854,0.0001128160816888,5.236842288608348e-05,2.3829593968980295e-05,9.333662310391837e-06,3.094682830068995e-06,2.232609121374263e-07,7.465436530748961e-08
2016-06-30 21:00:00,178024811.52205166,173282792.97374192,164482103.39795342,159908953.301566,155337006.8130258,150994618.79914257,146653138.04547545,142540714.45642787,138428674.1768089,134773687.94809797,131118779.16576909,129062906.86362477,127007063.70620231,125179952.59832852,120859546.62375878,106607716.6944638,44715694.38273987,26691942.00451231,19772605.658608243,15033861.086201595,10024738.726708531,4743838.029873452,1904190.449167927,1280483.4476397587,1480296.2819181844,2372565.6264479896,2308904.398647379,1335158.047944074,637309.9636673682,207911.3419950952,2082.9860289705875,10.975531382278287,0.1134376829813905,0.0423127760745077,0.0252949042122144,0.0149660009488278,0.0088308656147652,0.0050135822449358,0.0028254082475599,0.0015535007829983,0.0008370624681636,0.000439159211545,0.0002223945687403,0.0001102564379001,5.117029219187626e-05,2.32819807786006e-05,9.113694493043056e-06,3.019161125811877e-06,2.1383443101720118e-07,7.429079340753594e-08
2016-06-30 22:00:00,175991307.92127505,171157135.7695245,162463722.81099433,157946066.24808395,153429657.81434968,149140054.17993626,144851437.7351486,140789183.9722121,136727431.3136887,133117225.572531,129507175.95691746,127476557.82361504,125446004.79971892,123641334.37871069,120261691.66723502,116312315.55861431,44752900.92983575,26570409.45202875,19623439.85604862,14893601.218541425,9910996.831941169,4677660.178226135,1872382.4916926655,1255477.5713681916,1452459.6877067082,2329766.720961572,2268143.225406682,1310220.780819886,624278.6900530409,203555.52688760217,2354.4742783989645,14.18464773715518,0.1304093213002991,0.0414285750335335,0.02472035821751,0.0146269565396378,0.0086314773918713,0.0049000380805686,0.0027613498514195,0.0015180834660749,0.000817942235921,0.0004291227353829,0.0002172980286785,0.0001077283454023,4.998352027924769e-05,2.2738689621688603e-05,8.893982122345006e-06,2.9429157489783508e-06,2.0337084932806288e-07,7.392898972414964e-08
2016-06-30 23:00:00,173709952.05131996,168505829.46653533,159946572.2825232,155498392.96707082,151051420.68824542,146827720.8020037,142605014.08808225,138605235.43339598,134606054.65313336,131051546.48320176,127497326.81850116,125498147.15400732,123499138.16002706,121722567.18259938,119946846.93648262,117730146.64790057,45731238.86609628,30104825.66383572,19512590.427929323,14748030.93029962,9793174.188589942,4635277.297661933,1861948.1629800096,1237919.2865504608,1430325.401835631,2281788.6056874115,2223148.521904929,1286509.2867638476,612242.9067538892,199848.9520655378,3024.6962194220537,24.056824277787204,0.203609498518697,0.040838101971999,0.0241660135259702,0.0142982580089806,0.0084376760523986,0.0047894269669385,0.0026988021652177,0.0014834260452915,0.0007991918162199,0.0004192631585888,0.0002122811007541,0.0001052360140655,4.880996046392365e-05,2.220038350935169e-05,8.674892361707258e-06,2.866083292494665e-06,1.9206164435461944e-07,7.35689456694865e-08
2016-07-01 00:00:00,171568843.65281862,165510392.84130388,157102860.57697266,152733333.0897944,148364979.2656379,144215917.39313394,140067845.94183007,136138790.7963367,132210420.5235697,128718930.86085875,125227890.2379898,123264441.47315452,121301504.66857956,119557600.01068304,117815472.01177184,115641307.12113053,50229240.01067854,39399212.25785113,19914531.876916807,14601184.461975165,9660178.803829348,4720725.899289533,1976985.682327967,1270461.477118582,1443656.7718752406,2193499.4184697187,2140883.818794518,1269873.5516739537,607848.058548552,202064.9879460381,8209.112142828757,194.82110750845723,4.061996794486396,0.1011977776802669,0.0244098882573444,0.0140364586348566,0.0082744108725396,0.0046951882676585,0.0026440141613983,0.0014523521254015,0.0007819410983539,0.0004100790961308,0.0002075563386208,0.0001028777509387,4.768793767178122e-05,2.1681294424650877e-05,8.46126664430247e-06,2.789764798704318e-06,1.802604019182829e-07,7.321065269739146e-08
2016-07-01 01:00:00,169392788.64502084,161582115.91844037,153374091.1278652,149108220.03856865,144843483.71928006,140792827.69181982,136743139.03238294,132907276.989051,129072100.40088676,125663453.76932564,122255253.96334758,120338399.38147636,118422069.01104936,116719648.0837812,115019040.62628728,112896707.39206226,60519803.59713425,49260252.82795739,22878518.958397675,14853321.739428475,9605905.405915136,5115503.001448265,2423279.209072076,1485684.5626372567,1543196.622099487,2001496.720696381,1942623.76971156,1261189.8064151013,631869.4781296621,229723.8055721048,33210.96790677034,3167.2478211528887,291.7423211143824,22.51100667964061,1.385590085611796,0.0845432353899228,0.011529173790462,0.0048372699998907,0.0026420326012176,0.0014439139114144,0.000774282141268,0.0004052641075116,0.0002047913290667,0.0001014552248087,4.694670726193222e-05,2.130948151738562e-05,8.29766699266888e-06,2.7232014863765554e-06,1.7009553447810321e-07,7.285410230321623e-08
2016-07-01 02:00:00,167876943.20506752,158844546.9352039,150775427.430239,146581697.76986772,142389113.32352886,138407011.4918969,134425886.6185254,130654983.30841276,126884761.8522518,123533836.82127576,120183326.16858952,118298838.90027258,116414780.53776991,114740845.6565167,113068368.09347785,110980690.9058884,68248819.48265712,56382201.78421446,26461932.552124027,15707503.007066997,9766811.234411811,5441077.069689373,2790594.8859575014,1704138.219818791,1607297.5481782064,1867508.1934904195,1787886.0136499964,1230569.7632335955,648233.7596750585,254418.09486961883,54860.23419554557,8464.728374788727,1152.0732880776666,120.22380171599328,9.363871714575678,0.5943711676552419,0.0394449312706074,0.0061948357487189,0.0026879194898794,0.0014355345279673,0.0007660812748622,0.0004000820454666,0.0002018618431488,9.993243897538593e-05,4.61647634348592e-05,2.0920775291801532e-05,8.127046354232776e-06,2.653938162748828e-06,1.594213549407859e-07,7.249928602356812e-08
2016-07-01 03:00:00,166815176.58071613,156933159.1631247,148960969.45404974,144817569.98322782,140675341.01874205,136741100.02883857,132807856.6760684,129082326.22619194,125357477.80336578,122046873.37767448,118736655.3916066,116874768.75404774,115013211.65204614,113359067.13561665,111705999.92354348,109642012.33431616,73406902.8281558,66191056.112298906,29571894.294490594,16771785.263798833,10064851.532107113,5695712.165157153,3051916.3602184965,1870435.732268502,1646786.0780300524,1778963.2063833198,1678242.233142133,1193778.120564535,653676.6734932988,271312.33724845405,70555.4699087635,13677.083902398612,2319.07594932336,292.9895033720002,26.925025575417703,1.902031626779144,0.1202311733171116,0.0104268209549257,0.0028525215564007,0.0014262858516047,0.0007556789747592,0.0003938125333313,0.0001984436670607,9.816676169818094e-05,4.528341262089768e-05,2.04931473613496e-05,7.942232497848842e-06,2.580935219629685e-06,1.479895439419516e-07,7.214619543609602e-08
