datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2016-07-02 01:00:00,96454044.02253877,91794483.44410828,87134922.86567783,84714371.91584383,82293820.96600983,79994297.56366752,77694774.1613252,75516278.3064746,73337782.45162399,71401341.69175678,69464900.9318896,68375653.00446428,67286405.07703897,66323096.02545178,65354875.645518176,64144600.17060117,62934324.69568417,61724049.22076717,60513773.74585016,59303498.27093316,57972330.71960746,56700474.56317448,55517272.5163217,53843890.448241785,51937768.3083498,50303125.43727971,48572848.16491891,46573927.32925132,44831697.9284784,44217741.09593917,43719200.83667644,42571109.03273939,41101681.16472735,39351113.49370453,37459297.1809986,35250902.18292397,33291528.76233841,30495431.208558097,27784935.74637017,24652778.420706347,21390485.022148207,18019609.654970016,14630720.932856584,11628083.246034537,8647596.166334992,6298688.432691057,3952007.430020333,2099500.171386533,247000.00064304727,123500.0
2016-07-02 02:00:00,96447580.06654423,91788331.75282843,87129083.43911262,84708694.70471478,82288305.97031695,79988936.67263901,77689567.37496108,75511217.51400304,73332867.65304498,71396556.66552672,69460245.67800845,68371070.74752943,67281895.81705041,66318651.32250052,65350495.82874139,64140301.46154247,62930107.09434356,61719912.72714464,60509718.35994573,59299523.992746815,57968476.36799877,56696904.7871653,55515244.50806041,53842433.95441495,51936674.195965394,50302361.08234701,48572466.491830274,46573910.77618504,44831860.65206225,44217797.006076925,43718953.98651627,42570644.424330935,41101258.338641815,39350872.51263037,37459323.868624,35251223.44587255,33291904.718657374,30495604.24718853,27784929.461320363,24652646.343445294,21390343.906705484,18019569.14176084,14630720.56111668,11628099.50866194,8647609.517280014,6298690.6348189255,3952007.580126799,2099500.176634691,247000.00067063383,123500.0
2016-07-02 03:00:00,96441138.45207232,91782201.3237833,87123264.19549426,84703037.11586359,82282810.03623293,79983594.3105838,77684378.58493467,75506174.21326706,73327969.84159946,71391788.17789494,69455606.5141904,68366504.32835661,67277402.1425228,66314221.98188023,65346131.15002796,64136017.61021263,62925904.070397295,61715790.530581966,60505676.99076663,59295563.4509513,57964623.29083774,56692824.36279231,55513228.69815917,53840991.49502065,51935592.3039769,50301607.29170141,48572093.81722362,46573901.23910384,44832028.08364625,44217855.589980274,43718708.57522011,42570180.66916755,41100835.88096092,39350631.7212029,37459350.636738256,35251544.384218335,33292280.296590514,30495777.268303752,27784923.203781668,24652514.40490249,21390202.96506868,18019528.573696084,14630720.17234405,11628115.749771943,8647622.851535,6298692.844930913,3952007.731805984,2099500.181983361,247000.0006990376,123500.0
2016-07-02 04:00:00,96434702.6491416,91776076.4255319,87117450.2019222,84697384.63121586,82277319.0605095,79978256.76833849,77679194.47616747,75501135.46253176,73323076.44889605,71387023.99233098,69450971.5357659,68361942.02894805,67272912.5221302,66309796.63735372,65341770.40907119,64131737.623718016,62921704.83836484,61711672.05301167,60501639.2676585,59291606.48230533,57960771.58445647,56687506.45134556,55511224.15750151,53839562.86832361,51934522.44272305,50300863.93770786,48571730.06317166,46573898.66123152,44832200.17232578,44217916.80441874,43718464.56876225,42569717.7404649,41100413.77436918,39350391.111332886,37459377.48544419,35251865.004452616,33292655.502642795,30495950.27371609,27784916.973814383,24652382.60391389,21390062.195920546,18019487.95091692,14630719.766483303,11628131.969432294,8647636.169179123,6298695.062995378,3952007.885061111,2099500.187433475,247000.00072827333,123500.0
2016-07-02 05:00:00,96428334.0996642,91770015.53181311,87111696.96396205,84691791.21442902,82271885.464896,79972975.00283962,77674064.54078326,75496149.36620353,73318234.1916238,71382309.59199739,69446384.99237096,68357427.40508111,67268469.81779124,66305417.53720491,65337455.237391695,64127502.36262518,62917549.48785868,61707596.61309216,60497643.73832565,59287690.863559134,57956918.7686332,56682084.374829866,55509229.00474364,53838148.11537013,51933464.57755186,50300130.93837039,48571375.12774584,46573902.94099315,44832376.83450876,44217980.59612906,43718221.94130243,42569255.6268815,41099992.01420312,39350150.68108108,37459404.414321885,35252185.30836013,33293030.338783544,30496123.263553165,27784910.77152761,24652250.94013925,21389921.59862211,18019447.273710445,14630719.34348064,11628148.167667355,8647649.470262432,6298697.288976976,3952008.0398951583,2099500.192985957,247000.0007583557,123500.0
2016-07-02 06:00:00,96422027.43815511,91764013.53634109,87105999.63452706,84686252.15306522,82266504.67160338,79967744.56421465,77668984.4568259,75491211.72351025,73313438.9901946,71377641.00502513,69441843.01985566,68352956.65319784,67264070.28654002,66301080.99205424,65333181.999469504,64123308.25873859,62913434.51800767,61703560.777276754,60493687.03654584,59283813.29581493,57953064.5913815,56676581.647619136,55507242.78506697,53836747.19926433,51932418.62877508,50299408.19809122,48571028.91160499,46573913.98223443,44832557.98941874,44218046.91255415,43717980.66762776,42568794.318584144,41099570.59751937,39349910.42953555,37459431.4228357,35252505.296714805,33293404.80595468,30496296.237547267,27784904.597039424,24652119.413436964,21389781.17270131,18019406.542398345,14630718.903282916,11628164.344490642,8647662.754827565,6298699.522839539,3952008.1963109993,2099500.198641729,247000.00078929952,123500.0
2016-07-02 07:00:00,96415776.2523628,91758064.33663118,87100352.42089956,84680761.81532468,82261171.20974982,79962560.13445368,77663949.05915755,75486317.51414017,73308685.96912278,71373013.48466289,69437341.000203,68348525.2276943,67259709.4551856,66296782.59275148,65328946.35052153,64119151.0477341,62909355.74494666,61699560.44215922,60489765.13937179,59279969.83658435,57949209.05592529,56671247.11247496,55505265.03339049,53835360.03490175,51931384.487374455,50298695.61104921,48570691.31616312,46573931.6926044,44832743.55903975,44218115.70212894,43717740.72250503,42568333.80563511,41099149.52146678,39349670.35590068,37459458.51040544,35252824.97006266,33293778.90485761,30496469.195335045,27784898.45046637,24651988.023711752,21389640.91772734,18019365.757309213,14630718.445837349,11628180.49991281,8647676.022915112,6298701.764546777,3952008.3543114415,2099500.204401708,247000.0008211194,123500.0
2016-07-02 08:00:00,96409467.52888212,91752060.37879851,87094653.22871491,84675220.9429572,82255788.65719947,79957327.98572965,77658867.31425981,75481378.25707787,73303889.19989592,71368343.37128974,69432797.54268357,68344053.0140926,67255308.48550163,66292444.62976146,65324671.71545837,64114955.57257951,62905239.42970066,61695523.2868218,60485807.14394294,59276091.00106408,57945384.66100071,56664180.91997143,55503289.91727349,53833978.3604163,51930356.17914935,50297991.110612966,48570363.26954615,46573958.07012676,44832935.034946665,44218187.4042356,43717501.7514197,42567873.50264983,41098728.37664861,39349430.294801846,37459485.68814345,35253144.41145349,33294152.699003518,30496642.154898945,27784892.331531458,24651856.765545968,21389500.829892423,18019324.918192584,14630717.97108714,11628196.63404091,8647689.274614587,6298704.014067743,3952008.5138994902,2099500.210266815,247000.0008538303,123500.0
2016-07-02 09:00:00,96403019.12105083,91745923.48457175,87088827.84809268,84669557.38758406,82250286.92707545,79951979.98959227,77653673.05210908,75476329.63765132,73298986.22319357,71363569.85478668,69428153.48637979,68339481.77915092,67250810.07192203,66288010.61793604,65320302.43373259,64110667.20347829,62901031.97322398,61691396.74296967,60481761.51271536,59272126.282461055,57941896.678750046,56654629.02251132,55501243.50039801,53832492.32026276,51929244.97732547,50297261.28444409,48570064.32853356,46574037.91292555,44833170.14982165,44218275.2120968,43717253.72899704,42567393.84811614,41098291.69032641,39349183.23650584,37459513.51521507,35253468.02038232,33294529.93431077,30496816.339566045,27784886.211057574,24651725.19545063,21389360.594159104,18019283.965124007,14630717.478432609,11628212.759421142,8647702.517108224,6298706.272214149,3952008.6751200734,2099500.216239057,247000.00088745143,123500.0
2016-07-02 10:00:00,96397858.41480164,91741012.08485644,87084165.75491126,84665024.80429037,82245883.8536695,79947699.95057967,77649516.04748984,75472289.19193105,73295062.33637227,71359749.57587557,69424436.81537886,68335823.38759947,67247209.95982008,66284462.04701197,65316805.666763626,64103529.49945745,62895855.10660859,61684517.3245002,60474997.05515974,59264892.92806964,57940073.71298903,56651669.62622519,55498749.00527488,53830318.09219186,51927538.28981496,50296296.52631003,48569928.81152115,46574504.63106568,44833753.83997512,44218495.001164384,43716901.57348759,42566693.37655428,41097666.63102046,39348844.35076637,37459549.35393324,35253858.21798984,33294968.129897177,30497012.098512422,27784879.564844072,24651584.70023684,21389213.603875924,18019241.52761669,14630716.953918992,11628229.2078953,8647715.95460371,6298708.565240559,3952008.8393976777,2099500.2223593565,247000.0009221697,123500.0
2016-07-02 11:00:00,96393414.81071916,91736783.14510058,87080151.479482,84661122.04279703,82242092.60611205,79944014.64126132,77645936.6764106,75468810.18339412,73291683.69037765,71356460.14102967,69421236.59168169,68333029.94143839,67243490.28102438,66278404.80021224,65308823.02719322,64097423.2694698,62888342.77234116,61677824.62355237,60468183.902056135,59257503.01587722,57939157.45760992,56648991.74043359,55495977.58823047,53827711.73393502,51925450.78997651,50295179.74235061,48569905.637905546,46575239.10727684,44834583.47577117,44218810.11681527,43716473.49613011,42565827.92668287,41096897.57748901,39348433.76958716,37459591.56082674,35254302.4123023,33295456.811974797,30497226.1831614,27784872.490885843,24651436.37469431,21389060.567920443,18019197.714326315,14630716.396407774,11628245.96230714,8647729.580754928,6298710.893226091,3952009.006800613,2099500.2286323733,247000.00095802607,123500.0
2016-07-02 12:00:00,96388782.21908012,91732374.3475139,87075966.47594766,84657053.29591326,82238140.11587887,79940172.59484617,77642205.0738135,75465183.21178253,73288161.34975156,71353030.80572404,69418490.36527188,68329148.28373055,67238072.78123258,66272699.58833025,65301901.36367036,64090884.55562498,62881100.50543057,61671056.85021224,60461317.99646535,59249935.5148225,57939372.70274075,56646702.342847325,55492823.457844175,53824486.68647105,51922805.74135457,50293832.26848871,48570048.236411154,46576385.14695796,44835800.51530419,44219278.26774189,43715919.0521282,42564683.31873179,41095879.885949865,39347896.80516301,37459645.12841381,35254845.774338625,33296040.158070646,30497475.243961424,27784864.56811549,24651272.41721745,21388895.162713543,18019151.12267943,14630715.788030148,11628263.393287122,8647743.635779288,6298713.289366025,3952009.179273881,2099500.235118357,247000.00099531343,123500.0
