datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2016-07-01 19:00:00,8005105.36861186,7618389.873375084,7231674.378138308,7030783.211781541,6829892.045424774,6639045.437385846,6448198.829346918,6267396.779625827,6086594.729904737,5925881.796819324,5765168.86373391,5674767.838873365,5584366.81401282,5504417.9581754105,5424061.491632704,5323615.90845432,5223170.325275937,5122724.742097554,5254659.003550972,4965710.110575745,5419668.087927917,5605894.876828337,5622604.843783607,5554429.040051519,5425652.909427471,5264910.435606981,5103641.839050563,4950159.07960149,4798442.334884355,4661474.87588205,4546217.844935715,4432573.195379793,4305104.460432782,4164734.9759967006,4017804.6123929694,3860222.578530764,3689104.947196621,3483214.9124765857,3233966.1185175343,2945990.721880801,2630996.855914236,2301647.7595424275,1966508.1982943548,1637907.144005223,1321783.9584438873,1029088.5555168831,762482.5757664242,524569.6863389406,311898.94441830536,225734.259072965
2016-07-01 20:00:00,7941435.685571466,7557795.984078152,7174156.282584839,6974862.93115974,6775569.579734642,6586240.8958808,6396912.2120269565,6217548.195744368,6038184.17946178,5878749.498321702,5719314.817181624,5629632.809040329,5539950.800899035,5460637.829047685,5380920.488477645,5281273.812765096,5181627.137052547,5081980.461339998,5216933.601295479,4938566.1075697215,5371881.211308076,5579541.392012198,5611406.904513454,5551883.883283031,5428632.352652323,5270712.735024262,5110087.414391126,4956804.867151129,4805735.550271789,4668599.402747419,4552556.65116993,4439063.082421757,4312497.346048326,4172912.235445678,4026373.370828024,3869414.536452593,3699086.7689271336,3495225.1594125167,3248505.63026372,2962789.286102583,2649371.497776086,2320859.7899891217,1986058.0059401563,1657075.5387898076,1340224.4775769045,1046162.4540088538,778034.591246311,538447.9382199044,324304.73769660486,241895.62779598203
2016-07-01 21:00:00,7876433.003952294,7495933.491507914,7115433.979063534,6917771.894676844,6720109.810290152,6532330.830122797,6344551.8499554405,6166655.974007418,5988760.098059397,5830630.430550044,5672500.763040692,5583552.825066681,5494604.8870926695,5415941.112195327,5336876.278440651,5238045.236247306,5139214.19405396,5040383.151860615,5179224.112409402,4918668.167587596,5325475.320781454,5552042.020384936,5599407.447359274,5548908.639181395,5431352.65518365,5276404.156660492,5116542.37544334,4963478.0823214585,4813019.486674622,4675750.627281746,4558949.047549206,4445546.967097583,4319838.394719926,4181043.943009227,4034919.328404208,3878570.145768903,3709022.5157513134,3507117.0816073166,3262897.601583646,2979456.072274456,2667654.201781662,2340022.9727715766,2005588.1099176668,1676266.1826587885,1358707.4561233355,1063316.072038407,793675.3832353263,552423.8263108503,336796.424393439,258639.95912692265
2016-07-01 22:00:00,7811603.247642235,7434235.570465862,7056867.893289488,6860832.736314748,6664797.579340009,6478564.180214006,6292330.781088004,6115899.139810738,5939467.498533472,5782639.372953681,5625811.247373889,5537595.426735257,5449379.606096623,5371363.301107863,5292949.238317967,5194931.659830597,5096914.081343228,4998896.502855858,5141512.727205345,4899294.177381504,5280791.992452537,5523551.415090108,5586591.894864256,5545484.176097309,5433804.636915261,5281976.037153694,5122999.344527851,4970177.251204576,4820295.957817636,4682926.251709343,4565393.387307829,4452028.31062546,4327130.280849571,4189129.73378521,4043441.1587080206,3887690.196940317,3718912.7550638737,3518894.8936373936,3277143.73672564,2995990.160924368,2685842.643919626,2359134.794295243,2025096.8101604555,1695476.628368263,1377231.7151473255,1080547.2360983037,809404.4234101331,566496.8337958977,349374.6895049706,275967.3637397232
2016-07-01 23:00:00,7748101.020902157,7373801.047888519,6999501.074874881,6805059.530452212,6610617.986029543,6425898.518828007,6241179.051626472,6066181.661646069,5891184.271665667,5735631.036127532,5580077.800589397,5492579.105599196,5405080.410608995,5327698.317181134,5249921.6994120665,5152700.927200732,5055480.154989397,4958259.382778063,5103806.052270425,4873227.802758993,5237756.895479739,5494231.062450848,5572952.492995069,5541590.003657657,5435977.88645035,5287419.517239016,5129450.889802546,4976900.586972657,4827566.567766309,4690124.169935013,4571887.938334888,4458510.24795254,4334375.712838802,4197169.416281805,4051937.5904531,3896775.356770599,3728758.067248538,3530562.597324513,3291245.886373633,3012390.785630609,2703934.582110089,2378192.7520245886,2044582.3591462832,1714704.47225968,1395796.0017283836,1097853.8306979688,825221.0874783335,580666.4431878969,362040.1479216599,293877.99101116264
2016-07-02 00:00:00,7686620.13604618,7315290.218983074,6943960.301919967,6751061.643705365,6558162.9854907645,6374909.260186894,6191655.534883022,6018046.742489882,5844437.95009674,5690119.02352506,5535800.096953379,5448995.700756809,5362191.304560239,5285423.235080067,5208263.771794227,5111814.442686927,5015365.113579626,4918915.784472326,5066153.131436506,4835112.600139305,5195879.881472948,5464227.382619402,5558490.549378349,5537205.954675112,5437861.228449324,5292725.597256339,5135889.497275177,4983645.978501091,4834832.717221117,4697342.482255942,4578430.936830637,4464995.623781713,4341577.421202378,4205162.96724727,4060407.415109497,3905826.178965885,3738559.037724451,3542123.994905959,3305206.026694548,3028657.3326359526,2721927.8603532235,2397194.3586173267,2064042.9653104676,1733947.3489491064,1414398.9958196315,1115233.790663415,841124.6641609685,594932.1307693926,374793.3484786069,312372.0246429184
2016-07-02 01:00:00,7647913.498700054,7278453.445397761,6908993.392095467,6717066.091678691,6525138.791261915,6342807.855865978,6160476.92047004,5987742.350094941,5815007.779719844,5661465.939386423,5507924.099053002,5421556.813865452,5335189.528677903,5258808.031419664,5182037.111252953,5086073.461044566,4990109.810836177,4894146.16062779,4798182.510419401,4702218.860211013,5154390.47151659,5430470.08155204,5543215.58176651,5532312.996057589,5439442.9060163,5297885.129714984,5142307.562563823,4990410.998230596,4842095.599782897,4704579.480836369,4585020.610356242,4471487.013036307,4348738.142584163,4213110.523871442,4068849.493235716,3914843.1144248303,3748316.2500593695,3553582.700971134,3319026.2403760618,3044789.3392620813,2739820.4126133486,2416137.146059477,2083476.7965012968,1753202.9265253968,1433039.316396195,1132685.094286403,857114.3632018693,609293.3618818413,387634.7774453466,331449.67855440656
2016-07-02 02:00:00,7587017.502895996,7220499.250368448,6853980.9978409,6663581.905618797,6473182.813396694,6292303.675785696,6111424.538174698,5940065.355174806,5768706.172174913,5616386.898397231,5464067.624619548,5378388.033119602,5292708.441619655,5216935.126885621,5140775.48999678,5045575.943885729,4950376.397774677,4855176.851663626,4759977.305552574,4664777.759441523,5107768.882813953,5395929.37974981,5526949.932038264,5526893.713975734,5440710.710585219,5302888.801232386,5148697.386358541,4997192.91403002,4849356.196624985,4711833.628743276,4591655.191748414,4477986.737412224,4355860.604210949,4221012.374961701,4077262.759851441,3923826.521273734,3758030.280081623,3564942.153299798,3332708.6994667808,3060786.4913103567,2757610.2663839622,2435018.6697857943,2102881.9834750947,1772468.9022300397,1451715.526964834,1150205.7572318884,873189.3225101626,623749.5869568378,400564.8615372759,351111.19301172346
2016-07-02 03:00:00,7526899.264063072,7163285.239953827,6799671.215844583,6610780.81370991,6421890.411575238,6242444.529547299,6062998.64751936,5892997.285598155,5722995.92367695,5571883.601969211,5420771.280261474,5335770.599300871,5250769.918340269,5175597.018490028,5100040.857636158,5005595.656568822,4911150.455501486,4816705.25443415,4722260.053366814,4627814.852299477,5061873.138720259,5358112.471965667,5509706.275296786,5520921.311034704,5441652.110147567,5307727.117714828,5155051.170004532,5003988.701303274,4856615.271589436,4719103.538158549,4598332.929298135,4484496.88078029,4362947.509805243,4228868.951592587,4085646.228949023,3932776.674623785,3767701.69092011,3576205.6227245256,3346255.649849626,3076648.6196132274,2775295.5458931867,2453836.512767791,2122256.623427757,1791742.9985928875,1470426.1405001667,1167793.8271222666,889348.6145307318,638300.2381954992,413583.9705199041,371356.8309630483
2016-07-02 04:00:00,7467756.479140466,7106999.560629195,6746242.642117923,6558836.450683497,6371430.259249071,6193394.377386365,6015358.49552366,5846692.923232676,5678027.350941692,5528102.397794151,5378177.444646609,5293844.6585011175,5209511.872355625,5134929.645303289,5059967.16872952,4966264.073012305,4872560.977295092,4778857.881577879,4685154.785860666,4591451.690143453,5016687.532150635,5313475.750130349,5491346.396985381,5514371.272345106,5442253.723197563,5312390.396554201,5161361.010712899,5010795.054416952,4863873.367121716,4726387.949152072,4605052.094648085,4491019.304039035,4370001.527116934,4236680.817446258,4093998.997188245,3941693.776020831,3777331.0289026313,3587376.222128497,3359669.397196245,3092375.695881086,2792874.4749210603,2472588.2895502807,2141598.7835587584,1811022.959999312,1489169.6238675332,1185447.3787254782,905591.2519271476,652944.7268131622,426692.4194674848,392186.87455523305
2016-07-02 05:00:00,7409362.956277049,7051426.947556834,6693490.938836617,6507550.155085856,6321609.371335095,6144965.626771871,5968321.882208647,5800975.176832962,5633628.4714572765,5484875.844456667,5336123.217456058,5252449.864768215,5168776.512080372,5094777.474770867,5020401.161270563,4927430.769395181,4834460.3775198,4741489.98564442,4648519.593769039,4555549.201893658,4972205.588478206,5268449.209101819,5471526.985958115,5507212.421716151,5442501.50174771,5316868.728239477,5167618.896671708,5017608.397249382,4871130.8010603925,4733685.7093506185,4611810.988887188,4497555.659499991,4377025.277023505,4244448.658981023,4102320.2468100977,3950577.962559092,3786918.8202446513,3598456.914679156,3372952.2942656246,3107967.827972061,2810345.3792102253,2491271.6502167974,2160906.504662715,1830306.549665507,1507944.4017876084,1203164.509681812,921916.1926524028,667682.4407763103,439890.4707291679,413601.6218100763
2016-07-02 06:00:00,7351672.095017589,6996523.051484623,6641374.007951656,6456880.998324142,6272387.988696626,6097119.629550488,5921851.270404348,5755807.561739585,5589763.853074822,5442169.44537281,5294575.037670798,5211553.183338417,5128531.329006035,5055108.463793907,4981311.259942901,4889064.755129144,4796818.250315386,4704571.745501629,4612325.240687871,4520078.735874114,4928410.041921746,5223220.681556137,5450313.05747609,5499395.3327809125,5442380.374239253,5321151.945248658,5173816.696591403,5024424.890522395,4878387.662716861,4740995.753619749,4618607.946463417,4504107.404385766,4384021.32385804,4252173.275387224,4110609.247715682,3959429.3155776793,3796465.568429224,3609450.5213681646,3386106.729411869,3123425.2546897777,2827706.6884560054,2509884.2842620425,2180177.804741512,1849591.5469990675,1526748.8603929528,1220943.336711066,938322.344474494,682512.7429672658,453178.3356484317,435601.3834420304
2016-07-02 07:00:00,7294567.193357778,6942176.808119606,6589786.422881434,6406726.482497968,6223666.542114502,6049759.598750209,5875852.655385916,5711098.709040796,5546344.762695678,5399896.810388905,5253448.858082132,5171071.884909572,5088694.911737013,5015842.36650697,4942618.390353583,4851088.42016185,4759558.449970117,4668028.479778384,4576498.509586651,4484968.539394918,4885281.873772622,5179136.456797417,5427776.378588,5490877.228199046,5441873.2353629805,5325229.573259804,5179946.148994812,5031240.43868575,4885643.809972477,4748317.084937309,4625441.337830931,4510675.813860924,4390992.167146394,4259855.568600027,4118865.358859082,3968247.86898365,3805971.7522544255,3620359.727962987,3399135.1162046245,3138748.3402155438,2844956.937877664,2528423.9243549164,2199410.682631807,1868875.7453243409,1545581.350423179,1238781.9922484453,954808.5690167722,697434.9697199368,466556.17607515614,458186.4798018919
