0
19925000.0
18962500.0
18000000.0
17500000.0
17000000.0
16525000.0
16050000.0
15600000.0
15150000.0
14750000.0
14350000.0
14125000.0
13900000.0
13700000.0
13500000.0
13250000.0
13000000.0
12750000.0
12500000.0
12250000.0
12000000.0
11675000.0
11350000.0
10950000.0
10550000.0
10250000.0
9950000.0
9575000.0
9200000.0
9000000.0
8800000.0
8500000.0
8200000.0
7900000.0
7600000.0
7225000.0
6850000.0
6250000.0
5650000.0
4975000.0
4300000.0
3625000.0
2950000.0
2350000.0
1750000.0
1275000.0
800000.0
425000.0
50000.0
25000.0
